Id,MSSubClass,LotArea,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,ExterQual,BsmtQual,TotalBsmtSF,CentralAir,Electrical,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
984,60,11250,CollgCr,2Story,8,5,2002,Gable,Gd,Gd,1128,Y,SBrkr,2290,2,4,1,Gd,9,1,2,779,0,5,2008,WD,Normal,255900
985,90,10125,Mitchel,1.5Fin,5,5,1977,Gable,TA,NA,0,Y,SBrkr,1734,2,4,2,Gd,8,0,2,539,0,8,2009,COD,Normal,126000
986,190,10880,Edwards,1Story,5,5,1950,Gable,TA,TA,1164,N,SBrkr,1164,1,3,1,TA,5,0,1,240,0,8,2008,ConLD,Normal,125000
987,50,5310,OldTown,1.5Fin,6,8,1910,Hip,TA,TA,485,Y,SBrkr,1635,1,2,1,Gd,5,0,1,255,0,6,2006,WD,Normal,117000
988,20,10159,NridgHt,1Story,9,5,2009,Hip,Ex,Ex,1930,Y,SBrkr,1940,2,3,1,Ex,8,1,3,606,0,4,2010,New,Partial,395192
989,60,12046,NWAmes,2Story,6,6,1976,Gable,TA,TA,848,Y,SBrkr,2030,2,4,1,Gd,8,1,2,551,0,6,2007,WD,Normal,195000
990,60,8125,Somerst,2Story,7,5,2006,Gable,Gd,Gd,770,Y,SBrkr,1576,2,3,1,Gd,6,0,2,614,0,8,2006,New,Partial,197000
991,60,9452,NoRidge,2Story,8,5,1997,Gable,Gd,Gd,1396,Y,SBrkr,2392,2,3,1,Gd,7,1,3,870,0,6,2006,WD,Normal,348000
992,70,17671,OldTown,2Story,8,9,1882,Gable,Gd,TA,916,Y,SBrkr,1742,1,4,1,Gd,8,1,2,424,0,11,2009,WD,Normal,168000
993,60,9760,NAmes,2Story,6,8,1964,Hip,TA,TA,822,Y,SBrkr,1851,2,3,1,Gd,7,1,2,440,0,7,2007,WD,Normal,187000
994,60,8846,CollgCr,2Story,6,5,2005,Gable,TA,Gd,750,Y,SBrkr,1500,2,3,1,Gd,6,0,2,564,0,8,2006,New,Partial,173900
995,20,12456,NridgHt,1Story,10,5,2006,Hip,Ex,Ex,1700,Y,SBrkr,1718,2,3,1,Ex,7,1,3,786,0,7,2009,WD,Normal,337500
996,50,4712,BrkSide,1.5Fin,4,7,1946,Gable,TA,TA,747,Y,SBrkr,1230,1,3,1,TA,5,0,1,305,0,8,2006,WD,Abnorml,121600
997,20,10659,NAmes,1Story,5,6,1961,Hip,TA,TA,1050,Y,SBrkr,1050,1,3,1,TA,6,0,1,368,0,1,2006,COD,Normal,136500
998,20,11717,NWAmes,1Story,6,6,1970,Hip,TA,TA,1442,Y,SBrkr,1442,2,2,1,TA,6,1,2,615,0,2,2009,WD,Normal,185000
999,30,9786,IDOTRR,1Story,3,4,1922,Hip,TA,TA,1007,N,SBrkr,1077,1,3,1,TA,6,1,1,210,0,5,2006,WD,Normal,91000
1000,20,6762,CollgCr,1Story,7,5,2006,Gable,Gd,Gd,1187,Y,SBrkr,1208,2,2,1,Gd,6,0,2,632,0,2,2010,WD,Normal,206000
1001,20,10206,Edwards,1Story,3,3,1952,Flat,TA,NA,0,N,FuseF,944,1,2,1,Fa,4,0,2,528,0,7,2009,WD,Normal,82000
1002,30,5400,OldTown,1Story,5,6,1920,Gable,TA,Fa,691,Y,FuseA,691,1,2,1,Ex,4,0,1,216,0,1,2007,WD,Abnorml,86000
1003,20,11957,Somerst,1Story,8,5,2006,Gable,Gd,Gd,1574,Y,SBrkr,1574,2,3,1,Gd,7,1,3,824,0,7,2008,WD,Normal,232000
1004,90,11500,NWAmes,1Story,5,6,1976,Gable,TA,TA,1680,Y,SBrkr,1680,2,4,2,TA,8,0,2,528,0,6,2007,WD,Normal,136905
1005,120,3182,Blmngtn,1Story,7,5,2005,Gable,Gd,Gd,1346,Y,SBrkr,1504,2,1,1,Gd,7,1,2,457,0,5,2009,WD,Normal,181000
1006,80,8385,CollgCr,SLvl,5,8,1977,Gable,Gd,Gd,985,Y,SBrkr,985,2,3,1,TA,6,0,1,328,0,11,2008,WD,Normal,149900
1007,20,12155,NAmes,1Story,6,3,1970,Gable,TA,Gd,1657,Y,SBrkr,1657,2,3,1,TA,7,1,2,484,0,3,2007,WD,Normal,163500
1008,160,2217,MeadowV,2Story,4,4,1970,Gable,TA,TA,546,Y,SBrkr,1092,1,3,1,TA,6,0,1,286,0,8,2009,WD,Normal,88000
1009,20,12118,Mitchel,1Story,7,5,2004,Hip,Gd,Ex,1710,Y,SBrkr,1710,2,3,1,Gd,7,1,2,550,0,4,2009,WD,Normal,240000
1010,50,6000,SWISU,1.5Fin,5,5,1926,Gable,TA,TA,1008,Y,SBrkr,1522,2,4,1,TA,7,0,0,0,0,6,2006,WD,Normal,102000
1011,50,21286,Sawyer,1.5Fin,5,5,1948,Gable,TA,TA,720,Y,SBrkr,1271,2,4,1,TA,7,1,1,312,0,8,2008,WD,Normal,135000
1012,90,9825,Edwards,1Story,5,5,1965,Hip,TA,NA,0,N,SBrkr,1664,2,4,2,TA,8,0,0,0,0,5,2010,WD,Normal,100000
1013,70,10592,Crawfor,2Story,6,7,1923,Hip,TA,TA,602,Y,SBrkr,1502,1,3,1,Gd,7,2,1,180,0,8,2007,WD,Normal,165000
1014,30,7200,OldTown,1Story,5,4,1910,Hip,TA,TA,1022,N,SBrkr,1022,1,2,1,TA,4,0,1,280,0,6,2009,WD,Normal,85000
1015,20,11664,NAmes,1Story,6,5,1948,Gable,TA,TA,1082,Y,SBrkr,1082,1,2,1,TA,5,1,1,240,0,11,2007,WD,Normal,119200
1016,60,8400,NWAmes,2Story,8,6,2001,Gable,Gd,Gd,810,Y,SBrkr,1665,2,3,1,Gd,6,0,2,528,0,11,2009,WD,Normal,227000
1017,20,11883,CollgCr,1Story,7,5,1996,Hip,Gd,Gd,1504,Y,SBrkr,1504,2,3,1,Gd,6,1,2,478,0,6,2009,WD,Normal,203000
1018,120,5814,StoneBr,1Story,8,5,1984,Gable,Gd,Gd,1220,Y,SBrkr,1360,1,1,1,Gd,4,1,2,565,0,8,2009,COD,Abnorml,187500
1019,80,10784,Gilbert,SLvl,7,5,1991,Gable,Gd,Gd,384,Y,SBrkr,1472,2,3,1,Gd,7,1,2,402,0,5,2007,WD,Normal,160000
1020,120,3013,Blmngtn,1Story,7,5,2005,Gable,Gd,Gd,1362,Y,SBrkr,1506,2,2,1,Gd,6,1,2,440,0,4,2006,WD,Normal,213490
1021,20,7024,Edwards,1Story,4,5,2005,Gable,TA,Gd,1132,Y,SBrkr,1132,1,2,1,Gd,5,0,2,451,0,6,2008,WD,Normal,176000
1022,20,7406,CollgCr,1Story,7,5,2006,Gable,Gd,Gd,1199,Y,SBrkr,1220,2,2,1,Gd,6,0,2,632,0,7,2006,New,Partial,194000
1023,50,9439,OldTown,1.5Fin,5,5,1930,Gable,TA,TA,912,Y,FuseA,1248,1,2,1,TA,6,0,1,160,0,3,2007,WD,Normal,87000
1024,120,3182,Blmngtn,1Story,7,5,2005,Gable,Gd,Gd,1346,Y,SBrkr,1504,2,2,1,Gd,7,1,2,437,0,5,2008,WD,Normal,191000
1025,20,15498,Timber,1Story,8,6,1976,Hip,Gd,Gd,1565,Y,SBrkr,2898,2,2,1,Gd,10,1,2,665,0,5,2008,COD,Abnorml,287000
1026,20,7700,CollgCr,1Story,5,5,1972,Gable,TA,TA,882,Y,SBrkr,882,1,3,1,TA,5,0,2,461,0,3,2007,WD,Normal,112500
1027,20,9300,NAmes,1Story,5,5,1960,Gable,TA,TA,1268,Y,SBrkr,1264,1,3,1,TA,6,2,2,461,0,4,2010,WD,Normal,167500
1028,20,9520,Timber,1Story,8,5,2007,Gable,Gd,Gd,1638,Y,SBrkr,1646,2,3,1,Gd,7,1,3,800,0,4,2008,New,Partial,293077
1029,50,9492,NAmes,1.5Fin,5,5,1941,Gable,TA,TA,768,Y,SBrkr,1376,1,3,1,TA,6,1,1,240,0,4,2007,WD,Normal,105000
1030,160,1680,BrDale,2Story,6,7,1972,Gable,TA,TA,672,Y,SBrkr,1218,1,3,1,TA,7,0,1,264,0,5,2006,WD,Normal,118000
1031,190,7082,SWISU,2Story,5,8,1916,Gable,TA,TA,686,Y,SBrkr,1928,2,5,2,TA,10,0,0,0,0,7,2006,WD,Normal,160000
1032,75,15863,SWISU,2.5Fin,7,3,1920,Gable,TA,TA,824,Y,SBrkr,3082,2,5,1,TA,12,2,2,672,0,8,2009,WD,Normal,197000
1033,60,14541,NoRidge,2Story,8,7,1993,Gable,Gd,Gd,1338,Y,SBrkr,2520,2,5,1,Gd,10,1,3,796,0,11,2006,WD,Abnorml,310000
1034,20,8125,CollgCr,1Story,7,5,2002,Gable,Gd,Gd,1654,Y,SBrkr,1654,2,3,1,Gd,6,0,3,900,0,2,2006,WD,Normal,230000
1035,30,6305,Crawfor,1Story,5,7,1938,Gable,TA,Fa,920,Y,SBrkr,954,1,2,1,Fa,5,1,1,240,0,6,2007,WD,Normal,119750
1036,20,11500,Edwards,1Story,4,3,1957,Gable,TA,NA,0,N,SBrkr,845,1,3,1,TA,5,0,1,290,0,1,2009,WD,Normal,84000
1037,20,12898,Timber,1Story,9,5,2007,Hip,Gd,Ex,1620,Y,SBrkr,1620,2,2,1,Ex,6,1,3,912,0,9,2009,WD,Normal,315500
1038,60,9240,CollgCr,2Story,8,5,2001,Gable,Gd,Gd,1055,Y,SBrkr,2263,2,3,1,Gd,7,1,2,905,0,9,2008,WD,Normal,287000
1039,160,1533,MeadowV,2Story,4,6,1970,Gable,TA,TA,546,Y,SBrkr,1344,1,3,1,TA,6,1,0,0,0,5,2009,WD,Normal,97000
1040,180,1477,MeadowV,SFoyer,4,4,1970,Gable,TA,Gd,630,Y,SBrkr,630,1,1,1,TA,3,0,1,286,0,4,2009,WD,Normal,80000
1041,20,13125,Sawyer,1Story,5,4,1957,Gable,TA,TA,1134,Y,SBrkr,1803,2,3,1,TA,8,1,2,484,0,1,2006,WD,Normal,155000
1042,60,9130,NWAmes,2Story,6,8,1966,Hip,TA,TA,800,Y,SBrkr,1632,1,4,1,Gd,7,0,2,484,0,7,2008,WD,Normal,173000
1043,120,5381,NridgHt,1Story,6,5,2005,Gable,Gd,Gd,1306,Y,SBrkr,1306,2,1,1,Gd,5,1,2,624,0,8,2009,WD,Normal,196000
1044,60,11839,SawyerW,2Story,7,5,1990,Hip,TA,Gd,1475,Y,SBrkr,2329,2,4,1,Gd,10,1,2,514,0,5,2008,WD,Normal,262280
1045,20,9600,NWAmes,1Story,8,5,1981,Hip,Gd,Gd,2524,Y,SBrkr,2524,2,4,1,Gd,9,1,2,542,0,7,2009,WD,Normal,278000
1046,20,13680,Edwards,1Story,3,5,1955,Hip,TA,NA,0,Y,FuseA,1733,2,4,1,TA,8,1,2,452,0,6,2009,WD,Normal,139600
1047,60,16056,StoneBr,2Story,9,5,2005,Hip,Gd,Ex,1992,Y,SBrkr,2868,3,4,1,Ex,11,1,3,716,0,7,2006,New,Partial,556581
1048,20,9245,CollgCr,1Story,5,5,1994,Gable,TA,Gd,990,Y,SBrkr,990,1,3,1,TA,5,0,2,672,0,2,2008,WD,Normal,145000
1049,20,21750,Mitchel,1Story,5,4,1960,Hip,TA,NA,0,Y,SBrkr,1771,1,3,1,TA,9,1,2,336,0,11,2009,WD,Normal,115000
1050,20,11100,Edwards,1Story,4,7,1946,Gable,TA,NA,0,Y,SBrkr,930,1,2,1,Gd,6,0,1,308,0,4,2010,WD,Abnorml,84900
1051,20,8993,Gilbert,1Story,7,5,2007,Gable,Gd,Gd,1302,Y,SBrkr,1302,2,3,1,Gd,6,0,2,436,0,8,2007,New,Partial,176485
1052,20,11175,CollgCr,1Story,7,5,2007,Gable,Gd,Gd,1316,Y,SBrkr,1316,2,3,1,Gd,6,1,2,440,0,10,2007,New,Partial,200141
1053,60,9500,NAmes,2Story,6,6,1964,Gable,TA,TA,816,Y,SBrkr,1977,1,4,1,TA,9,1,2,540,0,6,2007,WD,Normal,165000
1054,20,8562,Edwards,1Story,5,6,1957,Hip,TA,TA,1216,Y,FuseA,1526,1,4,1,TA,7,1,1,364,0,5,2010,WD,Normal,144500
1055,60,11367,CollgCr,2Story,8,5,2002,Gable,Gd,Gd,1065,Y,SBrkr,1989,2,3,1,Gd,7,1,2,586,0,11,2006,WD,Normal,255000
1056,20,11361,NWAmes,1Story,6,5,1976,Gable,TA,Gd,1193,Y,SBrkr,1523,2,3,1,TA,7,1,2,478,0,5,2008,COD,Abnorml,180000
1057,120,7052,NridgHt,1Story,7,5,2005,Gable,Gd,Gd,1364,Y,SBrkr,1364,2,2,1,Gd,6,1,2,484,0,6,2006,WD,Normal,185850
1058,60,29959,NoRidge,2Story,7,6,1994,Gable,Gd,Gd,973,Y,SBrkr,1850,2,3,1,Gd,7,1,2,467,0,1,2009,WD,Normal,248000
1059,60,11308,NridgHt,2Story,9,5,2008,Gable,Ex,Ex,1104,Y,SBrkr,2184,2,3,1,Ex,10,1,3,836,0,7,2009,WD,Normal,335000
1060,50,11275,Crawfor,1.5Fin,6,7,1932,Gable,TA,TA,854,Y,SBrkr,1991,1,3,1,TA,7,1,2,432,0,3,2007,WD,Normal,220000
1061,120,4920,StoneBr,1Story,8,5,2001,Gable,Gd,Gd,1338,Y,SBrkr,1338,2,2,1,Gd,6,0,2,582,0,4,2010,WD,Normal,213500
1062,30,18000,IDOTRR,1Story,3,4,1935,Gable,Fa,TA,894,Y,SBrkr,894,1,2,1,TA,6,0,3,1248,0,8,2008,ConLD,Normal,81000
1063,190,13600,OldTown,2Story,5,5,1900,Gable,TA,TA,662,N,SBrkr,2337,2,5,2,TA,10,0,2,560,0,9,2007,WD,Normal,90000
1064,30,6000,OldTown,1Story,6,6,1925,Gable,TA,TA,1103,Y,SBrkr,1103,1,2,1,Gd,5,1,2,440,0,7,2006,WD,Normal,110500
1065,20,11000,NAmes,1Story,5,6,1966,Gable,TA,TA,1154,Y,SBrkr,1154,1,3,1,TA,6,1,2,480,0,11,2009,WD,Normal,154000
1066,60,14000,ClearCr,2Story,7,5,1996,Gable,Gd,Ex,1306,Y,SBrkr,2260,2,3,1,Gd,7,0,2,533,0,4,2010,WD,Normal,328000
1067,60,7837,Gilbert,2Story,6,7,1993,Gable,Gd,Gd,799,Y,SBrkr,1571,2,3,1,TA,7,1,2,380,0,5,2009,WD,Normal,178000
1068,60,9760,NAmes,2Story,6,6,1964,Gable,TA,TA,780,Y,SBrkr,1611,1,4,1,TA,7,0,2,442,0,6,2008,WD,Normal,167900
1069,160,3964,MeadowV,2Story,6,4,1973,Gable,TA,Gd,942,Y,SBrkr,2521,2,5,1,TA,10,1,2,576,0,6,2006,WD,Normal,151400
1070,45,9600,NAmes,1.5Unf,5,7,1949,Gable,TA,TA,845,Y,SBrkr,893,1,2,1,Gd,4,0,2,576,0,5,2007,WD,Normal,135000
1071,20,10152,NAmes,1Story,5,5,1956,Hip,TA,TA,1048,Y,SBrkr,1048,1,3,1,TA,6,0,1,286,0,6,2007,WD,Normal,135000
1072,60,11700,NWAmes,2Story,6,6,1968,Gable,TA,TA,727,Y,SBrkr,1556,1,4,1,TA,8,0,2,441,0,5,2009,WD,Normal,154000
1073,50,7585,Edwards,1.5Fin,5,3,1948,Gable,TA,Fa,810,Y,FuseA,1456,1,4,1,TA,7,1,1,280,0,8,2006,WD,Normal,91500
1074,60,7950,Edwards,2Story,6,6,1977,Hip,TA,TA,690,Y,SBrkr,1426,1,3,1,TA,6,0,2,440,0,7,2009,WD,Normal,159500
1075,20,8556,CollgCr,1Story,7,5,2006,Gable,Gd,Gd,1240,Y,SBrkr,1240,2,2,1,Gd,5,0,3,826,0,5,2007,WD,Normal,194000
1076,70,13125,Crawfor,2Story,7,6,1940,Gable,TA,TA,800,Y,SBrkr,1740,1,3,1,TA,6,2,1,240,0,7,2007,CWD,Normal,219500
1077,50,10800,OldTown,1.5Fin,5,8,1936,Gable,TA,Fa,796,Y,SBrkr,1466,2,3,1,Gd,7,1,2,566,0,4,2006,WD,Normal,170000
1078,20,15870,NAmes,1Story,5,5,1969,Gable,TA,TA,1096,Y,SBrkr,1096,1,3,1,TA,6,0,1,299,0,3,2006,WD,Abnorml,138800
1079,120,4435,CollgCr,1Story,6,5,2004,Gable,Gd,Gd,848,Y,SBrkr,848,1,1,1,Gd,3,1,2,420,0,5,2006,WD,Normal,155900
1080,20,8775,CollgCr,1Story,5,5,1994,Gable,TA,Gd,990,Y,SBrkr,990,1,3,1,TA,5,0,1,299,0,4,2007,WD,Normal,126000
1081,20,11040,NWAmes,1Story,6,7,1971,Gable,Gd,TA,1258,Y,SBrkr,1258,2,3,1,Gd,5,0,2,528,0,10,2008,COD,Abnorml,145000
1082,20,7500,Sawyer,1Story,5,5,1963,Gable,TA,TA,1040,Y,SBrkr,1040,1,3,1,TA,5,0,1,308,0,6,2010,WD,Normal,133000
1083,20,8749,CollgCr,1Story,7,5,2002,Gable,Gd,Gd,1459,Y,SBrkr,1459,2,3,1,Gd,6,1,2,527,0,9,2007,WD,Normal,192000
1084,20,8800,NAmes,1Story,6,6,1964,Hip,TA,TA,1251,Y,SBrkr,1251,1,3,1,TA,6,2,1,461,0,3,2006,WD,Normal,160000
1085,60,13031,Gilbert,2Story,6,5,1995,Gable,TA,Gd,691,Y,SBrkr,1498,2,3,1,TA,6,1,2,409,0,7,2006,WD,Normal,187500
1086,85,9069,SawyerW,SFoyer,6,6,1992,Gable,TA,Gd,936,Y,SBrkr,996,1,2,1,Gd,5,0,2,564,0,4,2010,WD,Normal,147000
1087,160,1974,MeadowV,2Story,4,5,1973,Gable,TA,TA,546,Y,SBrkr,1092,1,3,1,TA,6,0,1,286,0,5,2010,WD,Normal,83500
1088,60,10574,Somerst,2Story,8,5,2005,Gable,Gd,Gd,1082,Y,SBrkr,1953,2,3,1,Gd,9,1,3,1043,0,5,2009,WD,Normal,252000
1089,160,2522,Edwards,2Story,7,5,2004,Gable,Gd,Gd,970,Y,SBrkr,1709,2,3,1,Gd,7,0,2,380,0,4,2006,WD,Normal,137500
1090,120,3316,Somerst,1Story,8,5,2005,Gable,Gd,Gd,1247,Y,SBrkr,1247,1,1,1,Gd,4,1,2,550,0,4,2006,WD,Normal,197000
1091,90,8544,NAmes,1Story,3,4,1950,Gable,TA,NA,0,N,FuseA,1040,2,2,2,TA,6,0,2,400,0,6,2009,WD,Normal,92900
1092,160,2160,Somerst,2Story,7,5,1999,Gable,Gd,Gd,600,Y,SBrkr,1252,2,2,1,Gd,4,0,2,462,0,3,2008,WD,Normal,160000
1093,50,8400,SWISU,1.5Fin,6,5,1925,Gable,TA,TA,1181,Y,SBrkr,1694,2,4,1,TA,7,1,2,576,0,6,2008,WD,Normal,136500
1094,20,9230,NAmes,1Story,5,8,1965,Hip,TA,TA,864,Y,SBrkr,1200,1,1,1,Gd,6,0,2,884,0,10,2006,WD,Normal,146000
1095,20,5868,NAmes,1Story,5,7,1956,Gable,TA,TA,936,Y,SBrkr,936,1,2,1,TA,4,0,1,308,0,5,2010,WD,Normal,129000
1096,20,9317,CollgCr,1Story,6,5,2006,Gable,Gd,Gd,1314,Y,SBrkr,1314,2,3,1,Gd,6,1,2,440,0,3,2007,WD,Normal,176432
1097,70,6882,IDOTRR,2Story,6,7,1914,Gable,TA,TA,684,Y,SBrkr,1355,1,3,1,Gd,7,0,0,0,0,3,2007,WD,Normal,127000
1098,120,3696,StoneBr,1Story,8,5,1986,Gable,Gd,Gd,1074,Y,SBrkr,1088,1,2,1,Gd,5,0,2,461,0,10,2007,WD,Normal,170000
1099,50,6000,BrkSide,1.5Fin,4,6,1936,Gable,TA,TA,672,Y,SBrkr,1324,1,3,1,TA,6,0,1,240,0,7,2009,WD,Normal,128000
1100,20,11880,NWAmes,1Story,7,5,1978,Gable,TA,Gd,1271,Y,SBrkr,1601,2,3,1,TA,7,1,2,478,0,4,2009,COD,Abnorml,157000
1101,30,8400,SWISU,1Story,2,5,1920,Gable,TA,TA,290,N,FuseF,438,1,1,1,Fa,3,0,1,246,0,1,2009,WD,Normal,60000
1102,20,9758,NAmes,1Story,5,5,1971,Gable,TA,TA,950,Y,SBrkr,950,1,3,1,TA,5,0,1,280,0,7,2007,WD,Normal,119500
1103,20,7000,NAmes,1Story,5,7,1960,Gable,TA,TA,1010,Y,SBrkr,1134,1,2,1,TA,6,0,1,254,0,4,2007,WD,Family,135000
1104,20,8910,NAmes,1Story,6,6,1959,Hip,TA,TA,655,Y,SBrkr,1194,1,3,1,TA,6,1,2,539,0,7,2006,WD,Normal,159500
1105,160,2016,BrDale,2Story,5,5,1970,Gable,TA,TA,630,Y,SBrkr,1302,2,3,1,TA,6,0,2,440,0,4,2007,WD,Normal,106000
1106,60,12256,NoRidge,2Story,8,5,1994,Gable,Gd,Ex,1463,Y,SBrkr,2622,2,3,1,Gd,9,2,2,712,0,4,2010,WD,Normal,325000
1107,20,10357,SawyerW,1Story,7,5,1990,Hip,Gd,Gd,910,Y,SBrkr,1442,2,3,1,Gd,6,1,2,719,0,5,2007,WD,Normal,179900
1108,60,23257,Gilbert,2Story,7,5,2006,Gable,Gd,Ex,868,Y,SBrkr,2021,2,3,1,Gd,9,1,2,422,0,9,2006,New,Partial,274725
1109,60,8063,Gilbert,2Story,6,5,2000,Gable,TA,Gd,924,Y,SBrkr,1690,2,3,1,TA,7,1,2,463,0,11,2007,WD,Abnorml,181000
1110,20,11362,NridgHt,1Story,8,5,2004,Gable,Gd,Ex,1836,Y,SBrkr,1836,2,3,1,Gd,7,1,3,862,0,3,2009,WD,Normal,280000
1111,60,8000,Gilbert,2Story,6,5,1995,Gable,TA,Gd,773,Y,SBrkr,1658,2,3,1,TA,8,1,2,431,0,6,2008,WD,Normal,188000
1112,60,10480,NWAmes,2Story,7,6,1976,Hip,TA,TA,803,Y,SBrkr,1964,2,4,1,TA,8,1,2,483,0,9,2008,WD,Normal,205000
1113,20,7100,NAmes,1Story,5,7,1957,Gable,TA,TA,816,Y,FuseA,816,1,2,1,TA,5,0,1,308,0,7,2006,WD,Normal,129900
1114,20,8923,NAmes,1Story,5,7,1953,Gable,TA,TA,1008,Y,SBrkr,1008,1,2,1,Gd,6,0,1,240,0,5,2007,WD,Normal,134500
1115,20,5400,OldTown,1Story,5,7,1954,Gable,TA,TA,833,Y,SBrkr,833,1,2,1,Gd,4,0,1,326,0,8,2006,WD,Normal,117000
1116,20,12085,NridgHt,1Story,8,5,2007,Hip,Gd,Ex,1734,Y,SBrkr,1734,2,3,1,Ex,7,1,3,928,0,11,2007,New,Partial,318000
1117,80,7750,Gilbert,SLvl,8,5,2002,Hip,Gd,Gd,408,Y,SBrkr,1419,2,3,1,Gd,7,1,2,527,0,3,2009,WD,Normal,184100
1118,20,9764,Sawyer,1Story,5,7,1967,Gable,TA,TA,894,Y,SBrkr,894,1,3,1,Gd,5,0,2,450,0,5,2008,WD,Normal,130000
1119,80,13825,Sawyer,SLvl,5,6,1958,Gable,TA,TA,533,Y,SBrkr,1601,1,3,1,TA,6,0,1,300,0,12,2008,WD,Normal,140000
1120,20,7560,NAmes,1Story,5,5,1959,Gable,TA,TA,1040,Y,FuseA,1040,1,3,1,TA,6,0,1,286,0,7,2006,WD,Normal,133700
1121,30,8263,IDOTRR,1Story,6,5,1920,Gable,TA,TA,1012,Y,FuseA,1012,1,2,1,TA,6,1,1,308,0,5,2007,WD,Normal,118400
1122,20,10084,CollgCr,1Story,7,5,2005,Gable,Gd,Gd,1552,Y,SBrkr,1552,2,3,1,Gd,7,0,3,782,0,7,2006,New,Partial,212900
1123,20,8926,Edwards,1Story,4,3,1956,Gable,TA,TA,672,Y,FuseA,960,1,3,1,TA,5,0,1,288,0,10,2009,COD,Abnorml,112000
1124,20,9405,Edwards,1Story,5,9,1947,Hip,TA,TA,698,Y,SBrkr,698,1,2,1,TA,4,0,0,0,0,6,2009,WD,Normal,118000
1125,80,9125,Gilbert,SLvl,7,5,1992,Gable,TA,Gd,384,Y,SBrkr,1482,2,3,1,Gd,7,1,2,392,0,7,2007,WD,Normal,163900
1126,20,10434,NAmes,1Story,4,5,1955,Gable,TA,TA,1005,Y,SBrkr,1005,1,2,1,Fa,5,1,2,672,0,11,2009,WD,Normal,115000
1127,120,3684,Blmngtn,1Story,7,5,2007,Hip,Gd,Gd,1373,Y,SBrkr,1555,2,2,1,Gd,7,1,3,660,0,6,2009,WD,Normal,174000
1128,20,14572,Gilbert,1Story,7,5,2004,Hip,Gd,Gd,1530,Y,SBrkr,1530,2,3,1,Gd,7,1,3,630,0,11,2007,WD,Family,259000
1129,60,11796,Gilbert,2Story,7,5,2004,Gable,Gd,Gd,847,Y,SBrkr,1959,2,4,1,Gd,8,1,2,434,0,7,2007,WD,Normal,215000
1130,90,7200,OldTown,SFoyer,5,5,1980,Gable,TA,Gd,936,Y,SBrkr,936,1,2,1,TA,4,0,2,672,0,8,2007,WD,Normal,140000
1131,50,7804,SWISU,1.5Fin,4,3,1928,Gable,TA,TA,1122,Y,SBrkr,1981,2,4,1,Gd,7,2,2,576,0,12,2009,WD,Normal,135000
1132,20,10712,Mitchel,1Story,5,5,1991,Gable,TA,Gd,974,Y,SBrkr,974,1,3,1,TA,5,0,0,0,0,9,2007,Oth,Abnorml,93500
1133,70,9900,OldTown,2Story,6,4,1880,Gable,TA,TA,1008,Y,SBrkr,2210,2,5,1,Fa,8,0,1,205,0,5,2007,WD,Normal,117500
1134,60,9828,SawyerW,2Story,8,5,1995,Gable,Gd,Gd,1128,Y,SBrkr,2020,2,3,1,Gd,8,1,2,466,0,6,2009,WD,Normal,239500
1135,60,8773,Gilbert,2Story,6,5,1997,Gable,TA,Gd,916,Y,SBrkr,1600,2,3,1,TA,7,1,2,460,0,8,2007,WD,Normal,169000
1136,30,6180,BrkSide,1Story,6,5,1926,Gable,TA,TA,960,N,SBrkr,986,1,2,1,TA,5,1,1,180,0,5,2007,WD,Normal,102000
1137,50,9600,NAmes,1.5Fin,6,5,1950,Gable,TA,TA,1032,Y,FuseA,1252,1,3,1,TA,6,0,1,288,0,4,2008,WD,Abnorml,119000
1138,50,6342,Sawyer,1.5Fin,5,8,1875,Gable,TA,TA,780,N,SBrkr,1020,1,2,1,TA,6,0,0,0,0,5,2010,WD,Normal,94000
1139,20,9819,Mitchel,1Story,6,5,1977,Gable,TA,TA,1567,Y,SBrkr,1567,2,2,1,Gd,5,2,2,714,0,5,2009,WD,Normal,196000
1140,30,8731,BrkSide,1Story,5,5,1920,Gable,TA,TA,915,Y,SBrkr,1167,1,3,1,TA,6,1,2,495,0,5,2007,WD,Normal,144000
1141,20,7350,NAmes,1Story,5,7,1951,Gable,TA,TA,952,Y,SBrkr,952,1,2,1,TA,4,0,2,840,0,6,2008,COD,Abnorml,139000
1142,60,10304,NWAmes,2Story,5,7,1976,Gable,TA,TA,780,Y,SBrkr,1868,2,4,1,Gd,9,1,2,484,0,10,2009,WD,Normal,197500
1143,60,9965,CollgCr,2Story,8,5,2006,Hip,Gd,Ex,1466,Y,SBrkr,2828,3,4,1,Gd,11,1,3,1052,0,4,2007,New,Partial,424870
1144,20,9000,Sawyer,1Story,5,3,1959,Gable,TA,TA,1006,Y,SBrkr,1006,1,3,1,TA,5,0,0,0,0,7,2008,WD,Normal,80000
1145,190,12180,Edwards,1.5Fin,4,4,1941,Gable,TA,Gd,672,N,FuseA,924,1,2,1,Fa,5,0,1,280,0,7,2010,WD,Normal,80000
1146,50,6240,BrkSide,1.5Fin,5,6,1928,Gable,TA,TA,1042,Y,SBrkr,1576,1,3,1,TA,8,1,1,225,0,8,2006,WD,Family,149000
